#ID = Affymetrix Probe Set ID
#GB_LIST = GenBank Accession Number
#ORF = gene name
#ORGANISM = 
#Annotation Date = The date that the annotations for this probe array were last updated. It will generally be earlier than the date when the annotations were posted on the Affymetrix web site.
#Sequence Type = Indicates whether the sequence is an Exemplar, Consensus or Control sequence. An Exemplar is a single nucleotide sequence taken directly from a public database. This sequence could be an mRNA or EST. A Consensus sequence, is a nucleotide sequence assembled by Affymetrix, based on one or more sequence taken from a public database.
#Sequence Source = The database from which the sequence used to design this probe set was taken.
#Target Description = GenBank description associated with the representative public identifier. Blank for some probe sets.
#Representative Public ID = The accession number of a representative sequence. Note that for consensus-based probe sets, the representative sequence is only one of several sequences (sequence sub-clusters) used to build the consensus sequence and it is not directly used to derive the probe sequences. The representative sequence is chosen during array design as a sequence that is best associated with the transcribed region being interrogated by the probe set. Refer to the "Sequence Source" field to determine the database used.
#Gene Title = Title of Gene represented by the probe set.
#Gene Symbol = A gene symbol, when one is available (from UniGene).
#EntrezGeneId = Entrez Gene Database UID
#RefSeq Transcript ID = References to multiple sequences in RefSeq. The field contains the ID and Description for each entry, and there can be multiple entries per ProbeSet.
#Gene Ontology Biological Process = Gene Ontology Consortium Biological Process derived from LocusLink.  Each annotation consists of three parts: "Accession Number // Description // Evidence". The description corresponds directly to the GO ID. The evidence can be "direct", or "extended".
#Gene Ontology Cellular Component = Gene Ontology Consortium Cellular Component derived from LocusLink.  Each annotation consists of three parts: "Accession Number // Description // Evidence". The description corresponds directly to the GO ID. The evidence can be "direct", or "extended".
#Gene Ontology Molecular Function = Gene Ontology Consortium Molecular Function derived from LocusLink.  Each annotation consists of three parts: "Accession Number // Description // Evidence". The description corresponds directly to the GO ID. The evidence can be "direct", or "extended".
#SPOT_ID = 
ID	GB_LIST	ORF	ORGANISM	Annotation Date	Sequence Type	Sequence Source	Target Description	Representative Public ID	Gene Title	Gene Symbol	EntrezGeneId	RefSeq Transcript ID	Gene Ontology Biological Process	Gene Ontology Cellular Component	Gene Ontology Molecular Function	SPOT_ID
Pf.5.307.0_CDS_at		PFE1155c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1155c /FEA=Plasmo /TIER=CDS /DEF=mitochondrial processing peptidase alpha subunit, putative /ANNOT=pfdb:PFE1155c /EVID_CNT=1 /EVID_TYPE=Plasmo /GENE_CLUSTER=AffxPf.307 /SEG=chr5:-963221,965039	Pf.5.307.0_CDS	---	---		---	0006508 // proteolysis // inferred from electronic annotation	---	0003824 // catalytic activity // inferred from electronic annotation /// 0004222 // metalloendopeptidase activity // inferred from electronic annotation /// 0008270 // zinc ion binding // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation	
Pf.5.31.0_CDS_at		PFE1120w	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1120w /FEA=Plasmo /TIER=CDS /DEF=hypothetical protein /ANNOT=pfdb:PFE1120w /EVID_CNT=8 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.31 /SEG=chr5:+907831,936310	Pf.5.31.0_CDS	---	---		---	---	---	---	
Pf.5.310.0_CDS_at		PFE1215c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1215c /FEA=Plasmo /TIER=CDS /DEF=developmentally regulated GTP-binding protein 1, putative /ANNOT=pfdb:PFE1215c /EVID_CNT=1 /EVID_TYPE=Plasmo /GENE_CLUSTER=AffxPf.310 /SEG=chr5:-1013447,1014545	Pf.5.310.0_CDS	---	---		---	---	0005622 // intracellular // inferred from electronic annotation	0000166 // nucleotide binding // inferred from electronic annotation /// 0005525 // GTP binding // inferred from electronic annotation	
Pf.5.311.0_CDS_at		PFE1260c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1260c /FEA=Plasmo /TIER=CDS /DEF=hypothetical protein /ANNOT=pfdb:PFE1260c /EVID_CNT=1 /EVID_TYPE=Plasmo /GENE_CLUSTER=AffxPf.311 /SEG=chr5:-1052463,1053909	Pf.5.311.0_CDS	---	---		---	---	---	---	
Pf.5.312.0_CDS_at		PFE1350c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1350c /FEA=Plasmo /TIER=CDS /DEF=ubiquitin-conjugating enzyme, putative /ANNOT=pfdb:PFE1350c /EVID_CNT=1 /EVID_TYPE=Plasmo /GENE_CLUSTER=AffxPf.312 /SEG=chr5:-1129953,1130749	Pf.5.312.0_CDS	---	---		---	0043687 // post-translational protein modification // inferred from electronic annotation /// 0051246 // regulation of protein metabolic process // inferred from electronic annotation	---	0016874 // ligase activity // inferred from electronic annotation /// 0019787 // small conjugating protein ligase activity // inferred from electronic annotation	
Pf.5.313.0_CDS_at		PFE1375c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1375c /FEA=Plasmo /TIER=CDS /DEF=hypothetical protein /ANNOT=pfdb:PFE1375c /EVID_CNT=1 /EVID_TYPE=Plasmo /GENE_CLUSTER=AffxPf.313 /SEG=chr5:-1145998,1148804	Pf.5.313.0_CDS	---	---		---	---	---	---	
Pf.5.314.0_CDS_at			Plasmodium falciparum	22-Jun-11	---	---	pfdb:chr5-tRNA-Leu-2 /FEA=Plasmo /TIER=CDS /DEF=tRNA-Leu /ANNOT=chr5-tRNA-Leu-2 /EVID_CNT=1 /EVID_TYPE=Plasmo /GENE_CLUSTER=AffxPf.314 /SEG=chr5:-1151220,1151303	Pf.5.314.0_CDS	---	---		---	---	---	---	chr5-tRNA-Leu-2
Pf.5.316.0_CDS_at		PFE1405c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1405c /FEA=Plasmo /TIER=CDS /DEF=eukaryotic translation initiation factor 3, subunit 6 /ANNOT=pfdb:PFE1405c /EVID_CNT=1 /EVID_TYPE=Plasmo /GENE_CLUSTER=AffxPf.316 /SEG=chr5:-1163401,1165066	Pf.5.316.0_CDS	---	---		---	---	---	0003743 // translation initiation factor activity // inferred from electronic annotation	
Pf.5.318.0_CDS_at		PFE1430c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1430c /FEA=Plasmo /TIER=CDS /DEF=cyclophilin, putative /ANNOT=pfdb:PFE1430c /EVID_CNT=1 /EVID_TYPE=Plasmo /GENE_CLUSTER=AffxPf.318 /SEG=chr5:-1178268,1178883	Pf.5.318.0_CDS	---	---		---	0006457 // protein folding // inferred from electronic annotation	---	0003755 // peptidyl-prolyl cis-trans isomerase activity // inferred from electronic annotation /// 0016853 // isomerase activity // inferred from electronic annotation	
Pf.5.321.0_CDS_at		PFE1480c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1480c /FEA=Plasmo /TIER=CDS /DEF=hypothetical protein /ANNOT=pfdb:PFE1480c /EVID_CNT=1 /EVID_TYPE=Plasmo /GENE_CLUSTER=AffxPf.321 /SEG=chr5:-1208998,1212095	Pf.5.321.0_CDS	---	---		---	---	---	---	
Pf.5.322.0_CDS_at		PFE1510c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1510c /FEA=Plasmo /TIER=CDS /DEF=Phosphoenolpyruvatephosphate translocator precursor, putative /ANNOT=pfdb:PFE1510c /EVID_CNT=1 /EVID_TYPE=Plasmo /GENE_CLUSTER=AffxPf.322 /SEG=chr5:-1229069,1230644	Pf.5.322.0_CDS	---	---		---	---	0016020 // membrane // inferred from electronic annotation /// 0016021 // integral to membrane // inferred from electronic annotation	---	
Pf.5.324.0_CDS_at		PFE1545c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1545c /FEA=Plasmo /TIER=CDS /DEF=diaphanous homolog, putative /ANNOT=pfdb:PFE1545c /EVID_CNT=1 /EVID_TYPE=Plasmo /GENE_CLUSTER=AffxPf.324 /SEG=chr5:-1257715,1265743	Pf.5.324.0_CDS	---	---		---	0016043 // cellular component organization // inferred from electronic annotation /// 0030036 // actin cytoskeleton organization // inferred from electronic annotation	---	0003779 // actin binding // inferred from electronic annotation /// 0005488 // binding // inferred from electronic annotation	
Pf.5.326.0_CDS_at		PFE1595c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1595c /FEA=Plasmo /TIER=CDS /DEF=hypothetical protein /ANNOT=pfdb:PFE1595c /EVID_CNT=1 /EVID_TYPE=Plasmo /GENE_CLUSTER=AffxPf.326 /SEG=chr5:-1303656,1304521	Pf.5.326.0_CDS	---	---		---	---	0020011 // apicoplast // inferred from reviewed computational analysis	---	
Pf.5.327.0_CDS_at		PFE1615c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1615c /FEA=Plasmo /TIER=CDS /DEF=hypothetical protein /ANNOT=pfdb:PFE1615c /EVID_CNT=1 /EVID_TYPE=Plasmo /GENE_CLUSTER=AffxPf.327 /SEG=chr5:-1318525,1318984	Pf.5.327.0_CDS	---	---		---	---	---	---	
Pf.5.328.0_CDS_at		PFE1620c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1620c /FEA=Plasmo /TIER=CDS /DEF=VAR fragment, pseudogene /ANNOT=pfdb:PFE1620c /EVID_CNT=1 /EVID_TYPE=Plasmo /GENE_CLUSTER=AffxPf.328 /SEG=chr5:-1322394,1322718	Pf.5.328.0_CDS	---	---		---	---	---	---	
Pf.5.328.0_CDS_x_at		PFE1620c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1620c /FEA=Plasmo /TIER=CDS /DEF=VAR fragment, pseudogene /ANNOT=pfdb:PFE1620c /EVID_CNT=1 /EVID_TYPE=Plasmo /GENE_CLUSTER=AffxPf.328 /SEG=chr5:-1322394,1322718	Pf.5.328.0_CDS	---	---		---	---	---	---	
Pf.5.329.0_CDS_at		PFE1625c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1625c /FEA=Plasmo /TIER=CDS /DEF=VAR fragment, pseudogene /ANNOT=pfdb:PFE1625c /EVID_CNT=1 /EVID_TYPE=Plasmo /GENE_CLUSTER=AffxPf.329 /SEG=chr5:-1322794,1323082	Pf.5.329.0_CDS	---	---		---	---	---	---	
Pf.5.329.0_CDS_x_at		PFE1625c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1625c /FEA=Plasmo /TIER=CDS /DEF=VAR fragment, pseudogene /ANNOT=pfdb:PFE1625c /EVID_CNT=1 /EVID_TYPE=Plasmo /GENE_CLUSTER=AffxPf.329 /SEG=chr5:-1322794,1323082	Pf.5.329.0_CDS	---	---		---	---	---	---	
Pf.5.33.0_CDS_at		PFE0285c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0285c /FEA=Plasmo /TIER=CDS /DEF=ubiquitin-like protein, putative /ANNOT=pfdb:PFE0285c /EVID_CNT=8 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.33 /SEG=chr5:-251773,252606	Pf.5.33.0_CDS	---	---		---	---	---	---	
Pf.5.330.0_at	U97128.1		Plasmodium falciparum	22-Jun-11	---	---	gb:U97128.1 /FEA=mRNA /TIER=mRNA /DEF=Plasmodium falciparum HMG-like protein Pf16 (Pf16) mRNA, partial cds.  /EVID_CNT=1 /EVID_TYPE=mRNA /GENE_CLUSTER=AffxPf.330 /SEG=chr5:-731311,732855	Pf.5.330.0	---	---		---	---	---	---	
Pf.5.34.0_CDS_at		PFE1190c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1190c /FEA=Plasmo /TIER=CDS /DEF=hypothetical protein /ANNOT=pfdb:PFE1190c /EVID_CNT=8 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.34 /SEG=chr5:-993337,994714	Pf.5.34.0_CDS	---	---		---	---	---	---	
Pf.5.341.0_at	BU496146		Plasmodium falciparum	22-Jun-11	---	---	gb:BU496146 /FEA=EST /TIER=mRNA /EVID_CNT=2 /EVID_TYPE=EST /GENE_CLUSTER=AffxPf.341 /SEG=chr5:-101295,102193	Pf.5.341.0	---	---		---	---	---	---	
Pf.5.35.0_CDS_at		PFE1345c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1345c /FEA=Plasmo /TIER=CDS /DEF=minichromosome maintenance protein 3, putative /ANNOT=pfdb:PFE1345c /EVID_CNT=8 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.35 /SEG=chr5:-1124986,1128141	Pf.5.35.0_CDS	---	---		---	0006260 // DNA replication // inferred from electronic annotation /// 0006270 // DNA-dependent DNA replication initiation // inferred from electronic annotation	0005634 // nucleus // inferred from electronic annotation	0000166 // nucleotide binding // inferred from electronic annotation /// 0003677 // DNA binding // inferred from electronic annotation /// 0005488 // binding // inferred from electronic annotation /// 0005524 // ATP binding // inferred from electronic annotation /// 0017111 // nucleoside-triphosphatase activity // inferred from electronic annotation	
Pf.5.354.0_at	BI814680		Plasmodium falciparum	22-Jun-11	---	---	gb:BI814680 /FEA=EST /TIER=mRNA /EVID_CNT=1 /EVID_TYPE=EST /GENE_CLUSTER=AffxPf.354 /SEG=chr5:+260943,261310	Pf.5.354.0	---	---		---	---	---	---	
Pf.5.359.0_at	AU087301		Plasmodium falciparum	22-Jun-11	---	---	gb:AU087301 /FEA=EST /TIER=mRNA /EVID_CNT=1 /EVID_TYPE=EST /GENE_CLUSTER=AffxPf.359 /SEG=chr5:+522272,522755	Pf.5.359.0	---	---		---	---	---	---	
Pf.5.36.0_CDS_at		PFE0530w	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0530w /FEA=Plasmo /TIER=CDS /DEF=hypothetical protein /ANNOT=pfdb:PFE0530w /EVID_CNT=7 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.36 /SEG=chr5:+458890,460342	Pf.5.36.0_CDS	---	---		---	---	---	---	
Pf.5.360.0_at	BQ452302		Plasmodium falciparum	22-Jun-11	---	---	gb:BQ452302 /FEA=EST /TIER=mRNA /EVID_CNT=1 /EVID_TYPE=EST /GENE_CLUSTER=AffxPf.360 /SEG=chr5:+578324,578618	Pf.5.360.0	---	---		---	---	---	---	
Pf.5.37.0_CDS_at		PFE0905w	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0905w /FEA=Plasmo /TIER=CDS /DEF=hypothetical protein /ANNOT=pfdb:PFE0905w /EVID_CNT=7 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.37 /SEG=chr5:+753295,757542	Pf.5.37.0_CDS	---	---		---	---	0020011 // apicoplast // inferred from reviewed computational analysis	---	
Pf.5.378.0_at	BU497178		Plasmodium falciparum	22-Jun-11	---	---	gb:BU497178 /FEA=EST /TIER=mRNA /EVID_CNT=1 /EVID_TYPE=EST /GENE_CLUSTER=AffxPf.378 /SEG=chr5:+1176940,1177321	Pf.5.378.0	---	---		---	---	---	---	
Pf.5.38.0_CDS_at		PFE1420w	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1420w /FEA=Plasmo /TIER=CDS /DEF=F-actin capping protein, alpha subunit, putative /ANNOT=pfdb:PFE1420w /EVID_CNT=7 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.38 /SEG=chr5:+1174666,1176834	Pf.5.38.0_CDS	---	---		---	---	---	---	
Pf.5.382.0_s_at	AU087013		Plasmodium falciparum	22-Jun-11	---	---	gb:AU087013 /FEA=EST /TIER=mRNA /EVID_CNT=1 /EVID_TYPE=EST /GENE_CLUSTER=AffxPf.382 /SEG=chr5:-20540,21028	Pf.5.382.0	---	---		---	---	---	---	
Pf.5.39.0_CDS_at		PFE1485w	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1485w /FEA=Plasmo /TIER=CDS /DEF=hypothetical protein /ANNOT=pfdb:PFE1485w /EVID_CNT=7 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.39 /SEG=chr5:+1213525,1219369	Pf.5.39.0_CDS	---	---		---	---	---	---	
Pf.5.4.0_CDS_at		PFE0220w	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0220w /FEA=Plasmo /TIER=CDS /DEF=hypothetical protein /ANNOT=pfdb:PFE0220w /EVID_CNT=23 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.4 /SEG=chr5:+174853,176700	Pf.5.4.0_CDS	---	---		---	---	---	---	
Pf.5.40.0_CDS_at		PFE1590w	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1590w /FEA=Plasmo /TIER=CDS /DEF=early transcribed membrane protein /ANNOT=pfdb:PFE1590w /EVID_CNT=7 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.40 /SEG=chr5:+1301108,1302555	Pf.5.40.0_CDS	---	---		---	---	---	---	
Pf.5.40.0_UTR_at		PFE1590w	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1590w /FEA=Plasmo /TIER=UTR /DEF=early transcribed membrane protein /ANNOT=pfdb:PFE1590w /EVID_CNT=7 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.40 /SEG=chr5:+1301108,1302555	Pf.5.40.0_UTR	---	---		---	---	---	---	
Pf.5.40.0_UTR_x_at		PFE1590w	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1590w /FEA=Plasmo /TIER=UTR /DEF=early transcribed membrane protein /ANNOT=pfdb:PFE1590w /EVID_CNT=7 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.40 /SEG=chr5:+1301108,1302555	Pf.5.40.0_UTR	---	---		---	---	---	---	
Pf.5.405.0_at	N97949		Plasmodium falciparum	22-Jun-11	---	---	gb:N97949 /FEA=EST /TIER=mRNA /EVID_CNT=1 /EVID_TYPE=EST /GENE_CLUSTER=AffxPf.405 /SEG=chr5:-1140142,1140533	Pf.5.405.0	---	---		---	---	---	---	
Pf.5.41.0_CDS_at		PFE0075c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0075c /FEA=Plasmo /TIER=CDS /DEF=rhoptry-associated protein, putative /ANNOT=pfdb:PFE0075c /EVID_CNT=7 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.41 /SEG=chr5:-80940,82336	Pf.5.41.0_CDS	---	---		---	---	---	---	
Pf.5.41.0_CDS_x_at		PFE0075c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0075c /FEA=Plasmo /TIER=CDS /DEF=rhoptry-associated protein, putative /ANNOT=pfdb:PFE0075c /EVID_CNT=7 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.41 /SEG=chr5:-80940,82336	Pf.5.41.0_CDS	---	---		---	---	---	---	
Pf.5.412.0_at	N98151		Plasmodium falciparum	22-Jun-11	---	---	gb:N98151 /FEA=EST /TIER=mRNA /EVID_CNT=1 /EVID_TYPE=EST /GENE_CLUSTER=AffxPf.412 /SEG=chr5:-1301412,1301738	Pf.5.412.0	---	---		---	---	---	---	
Pf.5.42.0_CDS_at		PFE0150c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0150c /FEA=Plasmo /TIER=CDS /DEF=4-diphosphocytidyl-2c-methyl-D-erythritol kinase (CMK), putative /ANNOT=pfdb:PFE0150c /EVID_CNT=7 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.42 /SEG=chr5:-127042,128677	Pf.5.42.0_CDS	---	---		---	0016114 // terpenoid biosynthetic process // inferred from electronic annotation	0020011 // apicoplast // inferred from direct assay	0005524 // ATP binding // inferred from electronic annotation /// 0016301 // kinase activity // inferred from electronic annotation /// 0016740 // transferase activity // inferred from electronic annotation /// 0050515 // 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity // inferred from electronic annotation	
Pf.5.43.0_CDS_at		PFE0265c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0265c /FEA=Plasmo /TIER=CDS /DEF=hypothetical protein /ANNOT=pfdb:PFE0265c /EVID_CNT=7 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.43 /SEG=chr5:-236142,238365	Pf.5.43.0_CDS	---	---		---	---	0020011 // apicoplast // inferred from reviewed computational analysis	---	
Pf.5.44.0_CDS_at		PFE0300c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0300c /FEA=Plasmo /TIER=CDS /DEF=60S ribosomal subunit protein L24, putative /ANNOT=pfdb:PFE0300c /EVID_CNT=7 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.44 /SEG=chr5:-257641,259252	Pf.5.44.0_CDS	---	---		---	0006412 // translation // inferred from electronic annotation	0005622 // intracellular // inferred from electronic annotation /// 0005840 // ribosome // inferred from electronic annotation	0003735 // structural constituent of ribosome // inferred from electronic annotation	
Pf.5.46.0_CDS_at		PFE0450w	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0450w /FEA=Plasmo /TIER=CDS /DEF=chromosome condensation protein, putative /ANNOT=pfdb:PFE0450w /EVID_CNT=6 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.46 /SEG=chr5:+381076,386396	Pf.5.46.0_CDS	---	---		---	0051276 // chromosome organization // inferred from electronic annotation	0005694 // chromosome // inferred from electronic annotation	0005515 // protein binding // inferred from electronic annotation /// 0005524 // ATP binding // inferred from electronic annotation	
Pf.5.47.0_CDS_at		PFE0555w	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0555w /FEA=Plasmo /TIER=CDS /DEF=stearoyl-CoA desaturase (acyl-CoA desaturase, faty acid desaturase), putative /ANNOT=pfdb:PFE0555w /EVID_CNT=6 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.47 /SEG=chr5:+470856,474059	Pf.5.47.0_CDS	---	---		---	0006629 // lipid metabolic process // inferred from electronic annotation /// 0006633 // fatty acid biosynthetic process // inferred from electronic annotation /// 0008610 // lipid biosynthetic process // inferred from electronic annotation /// 0055114 // oxidation reduction // inferred from electronic annotation	0016021 // integral to membrane // inferred from electronic annotation	0004768 // stearoyl-CoA 9-desaturase activity // inferred from electronic annotation /// 0016491 // oxidoreductase activity // inferred from electronic annotation /// 0016717 // oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water // inferred from electronic annotation	
Pf.5.49.0_CDS_at		PFE0655w	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0655w /FEA=Plasmo /TIER=CDS /DEF=hypothetical protein /ANNOT=pfdb:PFE0655w /EVID_CNT=6 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.49 /SEG=chr5:+559510,568726	Pf.5.49.0_CDS	---	---		---	---	0005634 // nucleus // inferred from electronic annotation	0003676 // nucleic acid binding // inferred from electronic annotation	
Pf.5.5.0_CDS_at		PFE0660c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0660c /FEA=Plasmo /TIER=CDS /DEF=uridine phosphorylase, putative /ANNOT=pfdb:PFE0660c /EVID_CNT=21 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.5 /SEG=chr5:-568673,570376	Pf.5.5.0_CDS	---	---		---	0009116 // nucleoside metabolic process // inferred from electronic annotation	---	0003824 // catalytic activity // inferred from electronic annotation /// 0004850 // uridine phosphorylase activity // inferred from electronic annotation /// 0016740 // transferase activity // inferred from electronic annotation /// 0016757 // transferase activity, transferring glycosyl groups // inferred from electronic annotation	
Pf.5.50.0_CDS_at		PFE0885w	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0885w /FEA=Plasmo /TIER=CDS /DEF=eukaryotic translation initiation factor 3 subunit, putative /ANNOT=pfdb:PFE0885w /EVID_CNT=6 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.50 /SEG=chr5:+743176,745489	Pf.5.50.0_CDS	---	---		---	0006412 // translation // inferred from electronic annotation /// 0006413 // translational initiation // inferred from electronic annotation	0005737 // cytoplasm // inferred from electronic annotation	0000166 // nucleotide binding // inferred from electronic annotation /// 0003676 // nucleic acid binding // inferred from electronic annotation /// 0003723 // RNA binding // inferred from electronic annotation /// 0003743 // translation initiation factor activity // inferred from electronic annotation	
Pf.5.51.0_CDS_at		PFE1160w	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1160w /FEA=Plasmo /TIER=CDS /DEF=hypothetical protein /ANNOT=pfdb:PFE1160w /EVID_CNT=6 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.51 /SEG=chr5:+966117,969732	Pf.5.51.0_CDS	---	---		---	---	---	---	
Pf.5.52.0_CDS_at		PFE0675c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0675c /FEA=Plasmo /TIER=CDS /DEF=deoxyribodipyrimidine photolyase (photoreactivating enzyme, DNA photolyase), putative /ANNOT=pfdb:PFE0675c /EVID_CNT=6 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.52 /SEG=chr5:-574938,578503	Pf.5.52.0_CDS	---	---		---	0006281 // DNA repair // inferred from electronic annotation	---	0003904 // deoxyribodipyrimidine photo-lyase activity // inferred from electronic annotation /// 0003913 // DNA photolyase activity // inferred from electronic annotation /// 0016829 // lyase activity // inferred from electronic annotation	
Pf.5.53.0_CDS_at		PFE0845c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0845c /FEA=Plasmo /TIER=CDS /DEF=60S ribosomal subunit protein L8, putative /ANNOT=pfdb:PFE0845c /EVID_CNT=6 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.53 /SEG=chr5:-712701,713894	Pf.5.53.0_CDS	---	---		---	0006412 // translation // inferred from electronic annotation	0005622 // intracellular // inferred from electronic annotation /// 0005840 // ribosome // inferred from electronic annotation	0003735 // structural constituent of ribosome // inferred from electronic annotation	
Pf.5.54.0_CDS_at		PFE0965c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0965c /FEA=Plasmo /TIER=CDS /DEF=vacuolar ATP synthetase, putative /ANNOT=pfdb:PFE0965c /EVID_CNT=6 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.54 /SEG=chr5:-791538,793224	Pf.5.54.0_CDS	---	---		---	0006810 // transport // inferred from electronic annotation /// 0006811 // ion transport // inferred from electronic annotation /// 0015986 // ATP synthesis coupled proton transport // inferred from electronic annotation /// 0015992 // proton transport // inferred from electronic annotation	0016020 // membrane // inferred from electronic annotation /// 0016021 // integral to membrane // inferred from electronic annotation /// 0033177 // proton-transporting two-sector ATPase complex, proton-transporting domain // inferred from electronic annotation /// 0033179 // proton-transporting V-type ATPase, V0 domain // inferred from electronic annotation	0015078 // hydrogen ion transmembrane transporter activity // inferred from electronic annotation	
Pf.5.55.0_CDS_at		PFE1335c	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE1335c /FEA=Plasmo /TIER=CDS /DEF=hypothetical protein /ANNOT=pfdb:PFE1335c /EVID_CNT=6 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.55 /SEG=chr5:-1120406,1122148	Pf.5.55.0_CDS	---	---		---	---	---	---	
Pf.5.57.0_CDS_at		PFE0050w	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0050w /FEA=Plasmo /TIER=CDS /DEF=hypothetical protein /ANNOT=pfdb:PFE0050w /EVID_CNT=5 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.57 /SEG=chr5:+55807,56905	Pf.5.57.0_CDS	---	---		---	---	---	---	
Pf.5.58.0_CDS_at		PFE0385w	Plasmodium falciparum	22-Jun-11	---	---	pfdb:PFE0385w /FEA=Plasmo /TIER=CDS /DEF=hypothetical protein /ANNOT=pfdb:PFE0385w /EVID_CNT=5 /EVID_TYPE=Plasmo EST /GENE_CLUSTER=AffxPf.58 /SEG=chr5:+322238,326822	Pf.5.58.0_CDS	---	---		---	---	---	---	
